fecha,anio,mes,dia_semana,doy,feriado,poblacion_anual,temp_med,pm25,mort_total,mort_cardio,mort_resp,hosp_total,hosp_cardio,hosp_resp
2023-06-02,2023,6,vie,153,0,11059000,18.28,22.92,187,49,31,572,107,166
2023-06-03,2023,6,sab,154,0,11059000,17.52,23.81,179,55,21,568,117,136
2023-06-04,2023,6,dom,155,0,11059000,17.81,32.76,200,54,20,604,106,131
2023-06-05,2023,6,lun,156,0,11059000,18.94,31.51,177,56,41,565,108,146
2023-06-06,2023,6,mar,157,0,11059000,17.98,36.61,182,60,30,550,110,148
2023-06-07,2023,6,mie,158,0,11059000,19.18,40.95,168,46,28,582,132,142
2023-06-08,2023,6,jue,159,0,11059000,18.88,40.35,184,52,23,478,118,136
2023-06-09,2023,6,vie,160,0,11059000,19.74,37.65,168,53,21,594,135,130
2023-06-10,2023,6,sab,161,0,11059000,17.34,30.35,183,47,24,615,148,155
2023-06-11,2023,6,dom,162,0,11059000,18.01,35.86,175,49,32,617,107,168
2023-06-12,2023,6,lun,163,0,11059000,16.49,30.09,156,54,33,643,130,134
2023-06-13,2023,6,mar,164,0,11059000,18.46,34.16,188,53,26,616,124,169
2023-06-14,2023,6,mie,165,0,11059000,16.81,32.01,205,39,28,615,122,146
2023-06-15,2023,6,jue,166,0,11059000,18.36,31.05,153,60,24,609,111,136
2023-06-16,2023,6,vie,167,0,11059000,17.24,29.81,184,60,34,562,126,142
2023-06-17,2023,6,sab,168,0,11059000,17.33,32.68,169,45,27,606,124,142
2023-06-18,2023,6,dom,169,0,11059000,17.76,23.04,182,60,29,564,139,162
2023-06-19,2023,6,lun,170,0,11059000,16.56,24.11,182,56,21,634,139,139
2023-06-20,2023,6,mar,171,0,11059000,16.6,38.79,156,39,28,552,124,170
2023-06-21,2023,6,mie,172,0,11059000,16.61,35.92,170,57,27,621,123,156
2023-06-22,2023,6,jue,173,0,11059000,16.67,38.07,174,57,39,698,103,144
2023-06-23,2023,6,vie,174,0,11059000,18.02,33.46,196,64,34,638,142,142
2023-06-24,2023,6,sab,175,0,11059000,16.77,33.47,191,52,44,609,118,141
2023-06-25,2023,6,dom,176,0,11059000,16.5,28.75,185,48,27,597,105,159
2023-06-26,2023,6,lun,177,0,11059000,18.13,31.68,223,62,28,639,113,152
2023-06-27,2023,6,mar,178,0,11059000,17.94,28.77,222,66,34,588,110,170
2023-06-28,2023,6,mie,179,0,11059000,16.88,43.28,173,52,34,666,126,171
2023-06-29,2023,6,jue,180,0,11059000,19.98,29.68,171,64,29,605,111,171
2023-06-30,2023,6,vie,181,0,11059000,15.74,42.3,184,73,28,558,153,128
2023-07-01,2023,7,sab,182,0,11059000,18.88,25.55,203,52,27,651,129,156
2023-07-02,2023,7,dom,183,0,11059000,17.23,27.12,198,55,28,595,112,159
2023-07-03,2023,7,lun,184,0,11059000,18.09,40.7,203,62,28,659,120,164
2023-07-04,2023,7,mar,185,0,11059000,16.49,37.57,193,52,46,574,132,150
2023-07-05,2023,7,mie,186,0,11059000,18.21,36.78,182,49,30,637,114,189
2023-07-06,2023,7,jue,187,0,11059000,15.6,30.17,192,58,34,576,124,127
2023-07-07,2023,7,vie,188,0,11059000,17.71,39.6,200,60,26,634,110,157
2023-07-08,2023,7,sab,189,0,11059000,17.03,27.57,180,59,28,609,132,146
2023-07-09,2023,7,dom,190,0,11059000,17.77,33.38,200,50,32,586,146,141
2023-07-10,2023,7,lun,191,0,11059000,16.08,31.32,196,57,37,572,133,148
2023-07-11,2023,7,mar,192,0,11059000,17.13,42.61,195,49,31,639,120,185
2023-07-12,2023,7,mie,193,0,11059000,15.66,36.93,204,65,39,577,131,163
2023-07-13,2023,7,jue,194,0,11059000,16.14,41.64,204,63,30,665,118,153
2023-07-14,2023,7,vie,195,0,11059000,16.24,34.22,211,50,32,615,120,164
2023-07-15,2023,7,sab,196,0,11059000,15.79,28.46,189,49,32,634,142,144
2023-07-16,2023,7,dom,197,0,11059000,15.9,25.22,180,66,37,632,105,174
2023-07-17,2023,7,lun,198,0,11059000,15.0,36.27,179,64,33,593,135,162
2023-07-18,2023,7,mar,199,0,11059000,16.29,40.93,182,71,38,639,140,154
2023-07-19,2023,7,mie,200,0,11059000,18.15,37.67,193,58,28,637,119,145
2023-07-20,2023,7,jue,201,0,11059000,19.8,31.49,164,75,40,638,144,164
2023-07-21,2023,7,vie,202,0,11059000,15.37,32.78,179,60,38,652,120,154
2023-07-22,2023,7,sab,203,0,11059000,15.44,29.78,169,64,32,602,124,154
2023-07-23,2023,7,dom,204,0,11059000,16.73,31.85,203,63,22,708,121,139
2023-07-24,2023,7,lun,205,0,11059000,16.91,38.43,206,63,35,667,139,147
2023-07-25,2023,7,mar,206,0,11059000,14.74,35.65,194,50,32,638,113,173
2023-07-26,2023,7,mie,207,0,11059000,13.51,38.48,201,74,34,659,147,141
2023-07-27,2023,7,jue,208,0,11059000,16.57,37.12,184,69,32,656,138,156
2023-07-28,2023,7,vie,209,1,11059000,17.84,29.85,183,56,23,577,124,134
2023-07-29,2023,7,sab,210,1,11059000,17.93,32.33,162,56,29,565,106,144
2023-07-30,2023,7,dom,211,0,11059000,16.2,26.86,187,59,37,590,124,164
2023-07-31,2023,7,lun,212,0,11059000,17.87,35.28,196,48,32,679,135,166
2023-08-01,2023,8,mar,213,0,11059000,15.98,36.93,170,68,24,589,135,173
2023-08-02,2023,8,mie,214,0,11059000,14.5,30.86,205,60,30,643,137,164
2023-08-03,2023,8,jue,215,0,11059000,16.0,28.13,204,61,25,670,130,159
2023-08-04,2023,8,vie,216,0,11059000,17.39,35.7,157,59,48,495,118,205
2023-08-05,2023,8,sab,217,0,11059000,16.3,31.01,199,74,40,597,139,160
2023-08-06,2023,8,dom,218,0,11059000,15.46,37.33,194,58,37,630,119,141
2023-08-07,2023,8,lun,219,0,11059000,16.19,31.24,176,62,29,657,118,141
2023-08-08,2023,8,mar,220,0,11059000,16.52,42.57,179,66,33,658,124,171
2023-08-09,2023,8,mie,221,0,11059000,16.28,37.64,187,47,34,598,111,176
2023-08-10,2023,8,jue,222,0,11059000,16.47,26.82,194,47,31,663,144,186
2023-08-11,2023,8,vie,223,0,11059000,16.56,30.91,222,68,34,630,126,150
2023-08-12,2023,8,sab,224,0,11059000,17.38,31.33,181,77,31,570,117,155
2023-08-13,2023,8,dom,225,0,11059000,16.26,30.52,179,54,29,595,148,165
2023-08-14,2023,8,lun,226,0,11059000,15.92,29.63,181,68,29,605,136,150
2023-08-15,2023,8,mar,227,0,11059000,16.53,24.94,177,64,31,650,90,151
2023-08-16,2023,8,mie,228,0,11059000,16.81,32.35,189,62,25,546,96,151
2023-08-17,2023,8,jue,229,0,11059000,14.01,32.69,198,48,33,579,132,192
2023-08-18,2023,8,vie,230,0,11059000,17.48,36.57,165,47,27,542,130,143
2023-08-19,2023,8,sab,231,0,11059000,18.14,31.58,186,58,34,601,127,138
2023-08-20,2023,8,dom,232,0,11059000,16.14,25.2,190,56,37,569,152,159
2023-08-21,2023,8,lun,233,0,11059000,16.85,37.31,209,60,36,646,126,174
2023-08-22,2023,8,mar,234,0,11059000,15.23,30.41,201,59,35,573,127,161
2023-08-23,2023,8,mie,235,0,11059000,16.93,38.01,202,68,32,542,130,153
2023-08-24,2023,8,jue,236,0,11059000,15.11,30.83,196,62,32,643,111,160
2023-08-25,2023,8,vie,237,0,11059000,16.36,30.33,165,68,23,578,130,144
2023-08-26,2023,8,sab,238,0,11059000,16.84,29.92,156,50,29,653,142,141
2023-08-27,2023,8,dom,239,0,11059000,15.22,33.67,170,42,28,592,134,142
2023-08-28,2023,8,lun,240,0,11059000,14.84,34.04,192,44,38,621,130,155
2023-08-29,2023,8,mar,241,0,11059000,15.77,26.18,201,60,34,648,117,146
2023-08-30,2023,8,mie,242,0,11059000,15.52,37.34,175,38,26,631,131,137
2023-08-31,2023,8,jue,243,0,11059000,15.82,29.08,188,48,36,699,125,153
2023-09-01,2023,9,vie,244,0,11059000,14.9,25.11,158,55,29,599,127,171
2023-09-02,2023,9,sab,245,0,11059000,17.54,20.71,204,65,23,641,125,155
2023-09-03,2023,9,dom,246,0,11059000,15.93,35.51,187,59,36,607,111,140
2023-09-04,2023,9,lun,247,0,11059000,16.8,39.49,221,72,34,596,138,168
2023-09-05,2023,9,mar,248,0,11059000,14.34,29.08,182,57,34,628,119,166
2023-09-06,2023,9,mie,249,0,11059000,15.6,30.21,169,55,33,582,132,150
2023-09-07,2023,9,jue,250,0,11059000,18.24,31.26,201,60,32,647,117,155
2023-09-08,2023,9,vie,251,0,11059000,15.29,25.14,176,57,32,615,134,160
2023-09-09,2023,9,sab,252,0,11059000,16.71,28.93,178,53,33,594,117,151
2023-09-10,2023,9,dom,253,0,11059000,18.89,30.87,177,54,31,603,133,143
2023-09-11,2023,9,lun,254,0,11059000,16.41,28.88,168,58,30,590,108,159
2023-09-12,2023,9,mar,255,0,11059000,18.24,32.04,165,47,42,602,125,150
2023-09-13,2023,9,mie,256,0,11059000,15.38,28.64,168,43,25,553,132,145
2023-09-14,2023,9,jue,257,0,11059000,15.91,35.64,163,54,30,595,125,140
2023-09-15,2023,9,vie,258,0,11059000,16.43,25.85,181,46,27,622,136,143
2023-09-16,2023,9,sab,259,0,11059000,15.88,24.94,159,54,38,628,120,137
2023-09-17,2023,9,dom,260,0,11059000,16.97,34.25,186,61,27,541,130,159
2023-09-18,2023,9,lun,261,0,11059000,14.46,30.89,193,57,32,700,110,159
2023-09-19,2023,9,mar,262,0,11059000,15.34,41.84,175,47,33,544,119,160
2023-09-20,2023,9,mie,263,0,11059000,18.21,33.37,197,64,29,540,122,172
2023-09-21,2023,9,jue,264,0,11059000,16.82,35.33,212,63,28,584,143,139
2023-09-22,2023,9,vie,265,0,11059000,17.29,32.61,177,50,30,638,116,144
2023-09-23,2023,9,sab,266,0,11059000,18.75,22.45,195,67,26,546,111,151
2023-09-24,2023,9,dom,267,0,11059000,14.67,30.73,179,63,31,560,114,137
2023-09-25,2023,9,lun,268,0,11059000,13.22,23.95,212,46,22,566,120,152
2023-09-26,2023,9,mar,269,0,11059000,18.96,20.56,197,54,35,589,91,144
2023-09-27,2023,9,mie,270,0,11059000,15.22,30.53,179,58,29,525,129,149
2023-09-28,2023,9,jue,271,0,11059000,17.0,33.4,162,48,32,560,125,136
2023-09-29,2023,9,vie,272,0,11059000,14.98,34.44,174,53,30,563,118,150
2023-09-30,2023,9,sab,273,0,11059000,13.9,27.16,192,58,28,552,107,161
2023-10-01,2023,10,dom,274,0,11059000,16.91,24.58,181,54,37,645,121,145
2023-10-02,2023,10,lun,275,0,11059000,17.6,27.08,176,49,31,639,131,150
2023-10-03,2023,10,mar,276,0,11059000,16.08,30.25,185,47,28,582,106,154
2023-10-04,2023,10,mie,277,0,11059000,14.06,32.44,176,48,26,477,114,146
2023-10-05,2023,10,jue,278,0,11059000,17.52,27.4,174,60,30,581,120,160
2023-10-06,2023,10,vie,279,0,11059000,19.47,30.27,200,47,29,527,110,157
2023-10-07,2023,10,sab,280,0,11059000,15.15,29.71,172,53,29,578,123,148
2023-10-08,2023,10,dom,281,0,11059000,18.18,29.76,177,53,25,564,132,131
2023-10-09,2023,10,lun,282,0,11059000,17.64,32.42,179,44,34,626,128,150
2023-10-10,2023,10,mar,283,0,11059000,15.13,30.6,180,66,18,516,123,161
2023-10-11,2023,10,mie,284,0,11059000,18.6,34.91,166,56,32,522,85,145
2023-10-12,2023,10,jue,285,0,11059000,17.66,21.69,164,60,31,590,135,138
2023-10-13,2023,10,vie,286,0,11059000,17.31,34.3,195,49,30,520,116,137
2023-10-14,2023,10,sab,287,0,11059000,19.06,23.12,182,56,38,584,110,153
2023-10-15,2023,10,dom,288,0,11059000,17.61,14.86,168,53,16,509,100,127
2023-10-16,2023,10,lun,289,0,11059000,19.15,26.02,174,59,22,588,136,143
2023-10-17,2023,10,mar,290,0,11059000,20.81,26.83,173,45,36,562,112,134
2023-10-18,2023,10,mie,291,0,11059000,17.97,18.46,160,45,31,536,107,133
2023-10-19,2023,10,jue,292,0,11059000,18.29,25.02,161,55,28,512,108,136
2023-10-20,2023,10,vie,293,0,11059000,17.12,13.77,151,49,22,521,107,147
2023-10-21,2023,10,sab,294,0,11059000,19.7,30.03,161,44,25,510,113,130
2023-10-22,2023,10,dom,295,0,11059000,16.44,20.06,194,40,29,492,112,119
2023-10-23,2023,10,lun,296,0,11059000,17.35,24.16,146,52,25,567,104,139
2023-10-24,2023,10,mar,297,0,11059000,17.94,28.8,155,51,26,514,111,144
2023-10-25,2023,10,mie,298,0,11059000,17.85,23.9,167,48,28,548,141,114
2023-10-26,2023,10,jue,299,0,11059000,17.26,17.38,160,50,31,564,118,127
2023-10-27,2023,10,vie,300,0,11059000,19.22,13.85,158,49,25,519,90,136
2023-10-28,2023,10,sab,301,0,11059000,17.84,23.64,168,37,24,536,114,135
2023-10-29,2023,10,dom,302,0,11059000,15.68,24.15,163,49,17,536,111,128
2023-10-30,2023,10,lun,303,0,11059000,19.71,20.82,160,57,36,619,112,130
2023-10-31,2023,10,mar,304,0,11059000,20.44,12.81,164,44,29,525,109,139
2023-11-01,2023,11,mie,305,0,11059000,17.74,24.29,156,39,28,528,125,119
2023-11-02,2023,11,jue,306,0,11059000,20.09,22.4,165,49,24,585,121,103
2023-11-03,2023,11,vie,307,0,11059000,17.87,25.4,161,52,21,500,115,126
2023-11-04,2023,11,sab,308,0,11059000,17.37,15.19,155,44,28,556,102,128
2023-11-05,2023,11,dom,309,0,11059000,17.51,8.53,147,49,28,539,118,116
2023-11-06,2023,11,lun,310,0,11059000,20.63,19.08,176,53,30,592,112,120
2023-11-07,2023,11,mar,311,0,11059000,20.36,25.53,173,50,21,520,116,139
2023-11-08,2023,11,mie,312,0,11059000,19.6,26.7,161,51,27,506,107,114
2023-11-09,2023,11,jue,313,0,11059000,17.61,19.6,149,42,28,518,111,126
2023-11-10,2023,11,vie,314,0,11059000,19.83,18.37,150,44,26,486,86,122
2023-11-11,2023,11,sab,315,0,11059000,17.62,8.99,143,42,22,459,114,122
2023-11-12,2023,11,dom,316,0,11059000,19.73,23.81,150,47,28,529,97,113
2023-11-13,2023,11,lun,317,0,11059000,18.37,18.44,166,40,22,481,119,130
2023-11-14,2023,11,mar,318,0,11059000,18.4,16.97,161,39,22,544,106,108
2023-11-15,2023,11,mie,319,0,11059000,18.5,15.93,159,48,29,464,92,115
2023-11-16,2023,11,jue,320,0,11059000,16.7,18.25,152,42,19,489,110,123
2023-11-17,2023,11,vie,321,0,11059000,17.13,22.17,155,41,23,479,91,118
2023-11-18,2023,11,sab,322,0,11059000,19.11,15.03,162,53,31,546,102,114
2023-11-19,2023,11,dom,323,0,11059000,18.05,23.54,172,48,18,561,102,127
2023-11-20,2023,11,lun,324,0,11059000,20.38,22.88,161,47,22,504,96,146
2023-11-21,2023,11,mar,325,0,11059000,20.85,21.34,154,46,24,508,121,136
2023-11-22,2023,11,mie,326,0,11059000,17.62,25.83,158,43,21,468,102,115
2023-11-23,2023,11,jue,327,0,11059000,17.74,13.19,125,40,27,496,106,129
2023-11-24,2023,11,vie,328,0,11059000,19.39,19.78,170,44,21,445,91,118
2023-11-25,2023,11,sab,329,0,11059000,21.98,19.89,173,40,26,483,102,118
2023-11-26,2023,11,dom,330,0,11059000,18.75,19.89,156,46,20,504,107,113
2023-11-27,2023,11,lun,331,0,11059000,20.34,16.55,168,37,26,517,99,121
2023-11-28,2023,11,mar,332,0,11059000,17.81,12.54,175,44,21,496,95,126
2023-11-29,2023,11,mie,333,0,11059000,18.75,9.13,143,48,20,500,108,124
2023-11-30,2023,11,jue,334,0,11059000,20.47,20.75,144,33,29,516,109,139
2023-12-01,2023,12,vie,335,0,11059000,19.64,17.73,155,51,18,438,98,111
2023-12-02,2023,12,sab,336,0,11059000,20.58,14.16,165,39,19,510,91,116
2023-12-03,2023,12,dom,337,0,11059000,20.18,15.8,157,47,20,441,97,128
2023-12-04,2023,12,lun,338,0,11059000,20.06,17.54,139,40,25,494,110,119
2023-12-05,2023,12,mar,339,0,11059000,20.08,15.14,135,34,21,490,116,110
2023-12-06,2023,12,mie,340,0,11059000,21.81,21.31,155,53,21,472,94,125
2023-12-07,2023,12,jue,341,0,11059000,20.14,10.72,145,43,22,451,85,110
2023-12-08,2023,12,vie,342,0,11059000,21.3,11.73,157,50,25,439,85,121
2023-12-09,2023,12,sab,343,0,11059000,19.99,7.71,149,46,21,469,92,119
2023-12-10,2023,12,dom,344,0,11059000,20.46,12.41,141,30,26,442,103,111
2023-12-11,2023,12,lun,345,0,11059000,19.11,20.13,145,40,29,494,102,118
2023-12-12,2023,12,mar,346,0,11059000,17.93,13.1,140,52,33,502,109,119
2023-12-13,2023,12,mie,347,0,11059000,19.98,17.54,147,37,26,457,89,118
2023-12-14,2023,12,jue,348,0,11059000,20.65,21.4,157,49,21,494,96,113
2023-12-15,2023,12,vie,349,0,11059000,20.0,25.45,156,49,28,470,98,117
2023-12-16,2023,12,sab,350,0,11059000,21.27,17.79,133,39,24,521,96,119
2023-12-17,2023,12,dom,351,0,11059000,19.7,10.95,145,42,21,470,118,106
2023-12-18,2023,12,lun,352,0,11059000,19.03,8.92,147,52,23,501,101,119
2023-12-19,2023,12,mar,353,0,11059000,18.97,3.82,141,36,23,475,101,117
2023-12-20,2023,12,mie,354,0,11059000,21.57,13.3,135,47,25,513,94,109
2023-12-21,2023,12,jue,355,0,11059000,19.83,16.7,131,40,24,556,89,110
2023-12-22,2023,12,vie,356,0,11059000,20.87,13.9,139,34,27,444,94,120
2023-12-23,2023,12,sab,357,0,11059000,19.2,22.71,144,39,22,493,100,119
2023-12-24,2023,12,dom,358,0,11059000,19.9,6.51,136,47,27,456,108,95
2023-12-25,2023,12,lun,359,1,11059000,20.95,12.82,141,36,15,484,88,102
2023-12-26,2023,12,mar,360,0,11059000,22.3,4.38,149,38,28,478,100,115
2023-12-27,2023,12,mie,361,0,11059000,19.76,21.47,143,39,31,450,100,120
2023-12-28,2023,12,jue,362,0,11059000,19.34,12.64,130,47,23,454,92,117
2023-12-29,2023,12,vie,363,0,11059000,21.1,6.56,128,44,22,469,85,109
2023-12-30,2023,12,sab,364,0,11059000,21.33,11.68,131,38,24,464,87,99
2023-12-31,2023,12,dom,365,0,11059000,20.66,19.72,117,41,16,475,93,131
